itemcode	itemname	date	close_val	change_val	open_val	high_val	low_val
NYM@DC	두바이유	20150209	54.85	0.37	54.85	54.85	54.85
NYM@DC	두바이유	20150212	55.21	1.94	55.21	55.21	55.21
NYM@DC	두바이유	20150218	56.21	0.03	56.21	56.21	56.21
NYM@DC	두바이유	20150224	55.08	-0.16	55.08	55.08	55.08
NYM@DC	두바이유	20150227	59.96	2.55	59.96	59.96	59.96
NYM@DC	두바이유	20150302	57.03	-2.93	57.03	57.03	57.03
NYM@DC	두바이유	20150305	57.85	-0.29	57.85	57.85	57.85
NYM@DC	두바이유	20150311	55.91	0.81	55.91	55.91	55.91
NYM@DC	두바이유	20150317	53.58	-0.36	53.58	53.58	53.58
NYM@DC	두바이유	20150320	54.32	0.46	54.32	54.32	54.32
NYM@DC	두바이유	20150323	54.47	0.15	54.47	54.47	54.47
NYM@DC	두바이유	20150326	55.03	0.45	55.03	55.03	55.03
NYM@DC	두바이유	20150401	55.47	1.75	55.47	55.47	55.47
NYM@DC	두바이유	20150407	55.15	-1.09	55.15	55.15	55.15
NYM@DC	두바이유	20150410	55.98	1.06	55.98	55.98	55.98
NYM@DC	두바이유	20150413	56.26	0.28	56.26	56.26	56.26
NYM@DC	두바이유	20150416	58.74	-0.05	58.74	58.74	58.74
NYM@DC	두바이유	20150422	57.95	0.22	57.95	57.95	57.95
NYM@DC	두바이유	20150428	58.43	-0.03	58.43	58.43	58.43
NYM@DC	두바이유	20150506	65.63	0.51	65.63	65.63	65.63
NYM@DC	두바이유	20150512	64.94	1.23	64.94	64.94	64.94
NYM@DC	두바이유	20150515	64.58	-0.06	64.58	64.58	64.58
NYM@DC	두바이유	20150518	64.3	-0.28	64.3	64.3	64.3
NYM@DC	두바이유	20150521	64.08	0.43	64.08	64.08	64.08
NYM@DC	두바이유	20150527	63.38	-0.12	63.38	63.38	63.38
NYM@DC	두바이유	20150602	63.72	0.65	63.72	63.72	63.72
NYM@DC	두바이유	20150605	61.65	1.06	61.65	61.65	61.65
NYM@DC	두바이유	20150608	61.01	-0.64	61.01	61.01	61.01
NYM@DC	두바이유	20150611	63.05	-0.1	63.05	63.05	63.05
NYM@DC	두바이유	20150617	61.92	0.2	61.92	61.92	61.92
NYM@DC	두바이유	20150623	62.01	0.31	62.01	62.01	62.01
NYM@DC	두바이유	20150626	61.9	0.02	61.9	61.9	61.9
NYM@DC	두바이유	20150629	61.9		61.9	61.9	61.9
NYM@DC	두바이유	20150701	61.23	-1.35	61.23	61.23	61.23
NYM@DC	두바이유	20150707	56.82	0.48	56.82	56.82	56.82
NYM@DC	두바이유	20150710	58.4	0.15	58.4	58.4	58.4
NYM@DC	두바이유	20150713	57.89	-0.51	57.89	57.89	57.89
NYM@DC	두바이유	20150716	56.83	-0.13	56.83	56.83	56.83
NYM@DC	두바이유	20150722	56.58	-0.25	56.58	56.58	56.58
NYM@DC	두바이유	20150728	56.11	0.04	56.11	56.11	56.11
NYM@DC	두바이유	20150731	52.25	-1.11	52.25	52.25	52.25
NYM@DC	두바이유	20150803	49.52	-2.73	49.52	49.52	49.52
NYM@DC	두바이유	20150806	49.93	-0.01	49.93	49.93	49.93
NYM@DC	두바이유	20150812	50.25	0.69	50.25	50.25	50.25
NYM@DC	두바이유	20150818	49.12	-0.17	49.12	49.12	49.12
NYM@DC	두바이유	20150821	47.69	-0.51	47.69	47.69	47.69
NYM@DC	두바이유	20150824	46.85	-0.84	46.85	46.85	46.85
NYM@DC	두바이유	20150827	45.76	4.58	45.76	45.76	45.76
NYM@DC	두바이유	20150902	48.26	0.68	48.26	48.26	48.26
NYM@DC	두바이유	20150908	47.34	-0.24	47.34	47.34	47.34
NYM@DC	두바이유	20150911	46.12	-0.89	46.12	46.12	46.12
NYM@DC	두바이유	20150914	45.55	-0.97	45.55	46.52	45.55
NYM@DC	두바이유	20150917	45.68	-0.21	45.68	46.52	45.68
NYM@DC	두바이유	20150923	45.38	-0.32	45.38	45.38	45.38
NYM@DC	두바이유	20150929	45.39	0.05	45.39	45.39	45.39
NYM@DC	두바이유	20151001	45.75	0.09	45.75	45.75	45.75
NYM@DC	두바이유	20151007	48.06	-0.63	48.06	48.06	48.06
NYM@DC	두바이유	20151013	46.86	-0.28	46.86	46.86	46.86
NYM@DC	두바이유	20151016	47.13	0.21	47.13	47.13	47.13
NYM@DC	두바이유	20151019	46.23	-0.9	46.23	46.23	46.23
NYM@DC	두바이유	20151022	45.93	0.02	45.93	45.93	45.93
NYM@DC	두바이유	20151028	45.96	0.26	45.96	45.96	45.96
NYM@DC	두바이유	20151103	47.02	1.53	47.02	47.02	47.02
NYM@DC	두바이유	20151106	44.39	-0.3	44.39	44.39	44.39
NYM@DC	두바이유	20151109	44.16	-0.23	44.16	44.16	44.16
NYM@DC	두바이유	20151112	42.55	-0.76	42.55	42.55	42.55
NYM@DC	두바이유	20151118	41.54	0.25	41.54	41.54	41.54
NYM@DC	두바이유	20151124	41.94	0.23	41.94	41.94	41.94
NYM@DC	두바이유	20151127	41.7	-0.22	41.7	41.7	41.7
NYM@DC	두바이유	20151130	40.68	-0.2	40.68	40.68	40.68
NYM@DC	두바이유	20151202	38.57	-1.89	38.57	38.57	38.57
NYM@DC	두바이유	20151208	36.31	-0.36	36.31	36.31	36.31
NYM@DC	두바이유	20151211	35.42	-0.79	35.42	35.42	35.42
NYM@DC	두바이유	20151214	35.33	-0.09	35.33	35.33	35.33
NYM@DC	두바이유	20151217	34.64	-0.18	34.64	34.64	34.64
NYM@DC	두바이유	20151223	34.6	0.22	34.6	34.6	34.6
NYM@DC	두바이유	20151229	34.66	0.08	34.66	34.66	34.66
NYM@DC	두바이유	20160106	28.99	-1.85	28.99	28.99	28.99
NYM@DC	두바이유	20160112	27.33	-0.53	27.33	27.33	27.33
NYM@DC	두바이유	20160115	26.34	-0.9	26.34	26.34	26.34
NYM@DC	두바이유	20160121	26.02	0.46	26.02	26.02	26.02
NYM@DC	두바이유	20160127	26.7	0.11	26.7	26.7	26.7
NYM@DC	두바이유	20160202	28.47	-1.47	28.47	28.47	28.47
NYM@DC	두바이유	20160205	30.07	-0.33	30.07	30.07	30.07
NYM@DC	두바이유	20160208	30.07		30.07	30.07	30.07
NYM@DC	두바이유	20160211	26.9	-0.56	26.9	26.9	26.9
NYM@DC	두바이유	20160217	29.57	1.06	29.57	29.57	29.57
NYM@DC	두바이유	20160223	29.29	-0.27	29.29	29.29	29.29
NYM@DC	두바이유	20160226	29.36	0.1	29.36	29.36	29.36
NYM@DC	두바이유	20160229	32.49	1.14	32.49	32.49	32.49
NYM@DC	두바이유	20160301	32.17	-0.32	32.17	32.17	32.17
NYM@DC	두바이유	20160304	33.64	1.34	33.64	33.64	33.64
NYM@DC	두바이유	20160307	33.64		33.64	33.64	33.64
NYM@DC	두바이유	20160310	34.59	-0.67	34.59	34.59	34.59
NYM@DC	두바이유	20160316	35.03	0.86	35.03	35.03	35.03
NYM@DC	두바이유	20160322	35.77	0.09	35.77	35.77	35.77
NYM@DC	두바이유	20160328	35.22	-0.01	35.22	35.22	35.22
NYM@DC	두바이유	20160331	36.35	0.23	36.35	36.35	36.35
NYM@DC	두바이유	20160406	35.73	1.59	35.73	35.73	35.73
NYM@DC	두바이유	20160412	39.03	1.3	39.03	39.03	39.03
NYM@DC	두바이유	20160415	38.04	-0.44	38.04	38.04	38.04
NYM@DC	두바이유	20160418	37.94	-0.1	37.94	37.94	37.94
NYM@DC	두바이유	20160421	38.57	-0.36	38.57	38.57	38.57
NYM@DC	두바이유	20160427	38.96	0.17	38.96	38.96	38.96
NYM@DC	두바이유	20160502	42.45	-1.48	42.45	42.45	42.45
NYM@DC	두바이유	20160505	41.91	0.12	41.91	41.91	41.91
NYM@DC	두바이유	20160511	43.67	1.33	43.67	43.67	43.67
NYM@DC	두바이유	20160517	44.48	0.21	44.48	44.48	44.48
NYM@DC	두바이유	20160520	44.28	-0.05	44.28	44.28	44.28
NYM@DC	두바이유	20160523	44.15	-0.13	44.15	44.15	44.15
NYM@DC	두바이유	20160526	44.33	-0.06	44.33	44.33	44.33
NYM@DC	두바이유	20160601	45.95	-0.1	45.95	45.95	45.95
NYM@DC	두바이유	20160607	47.28	0.74	47.28	47.28	47.28
NYM@DC	두바이유	20160610	46.96	-0.93	46.96	46.96	46.96
NYM@DC	두바이유	20160613	46.92	-0.04	46.92	46.92	46.92
NYM@DC	두바이유	20160616	45.36	-0.83	45.36	45.36	45.36
NYM@DC	두바이유	20160622	46.38	-0.23	46.38	46.38	46.38
NYM@DC	두바이유	20160628	46.19	0.17	46.19	46.19	46.19
NYM@DC	두바이유	20160706	44.73	0.72	44.73	44.73	44.73
NYM@DC	두바이유	20160712	44.29	1.46	44.29	44.29	44.29
NYM@DC	두바이유	20160715	43.67	0.15	43.67	43.67	43.67
NYM@DC	두바이유	20160718	43.18	-0.49	43.18	43.18	43.18
NYM@DC	두바이유	20160721	43.18	-0.08	43.18	43.18	43.18
NYM@DC	두바이유	20160727	42.5	-0.06	42.5	42.5	42.5
NYM@DC	두바이유	20160802	38.68	-0.23	38.68	38.68	38.68
NYM@DC	두바이유	20160805	40.71	-0.14	40.71	40.71	40.71
NYM@DC	두바이유	20160808	41.61	0.9	41.61	41.61	41.61
NYM@DC	두바이유	20160811	41.97	1.27	41.97	41.97	41.97
NYM@DC	두바이유	20160817	43.9	0.07	43.9	43.9	43.9
NYM@DC	두바이유	20160823	43.95	0.15	43.95	43.95	43.95
NYM@DC	두바이유	20160826	43.84	0.03	43.84	43.84	43.84
NYM@DC	두바이유	20160829	43.74	-0.1	43.74	43.74	43.74
NYM@DC	두바이유	20160901	41.88	-1.75	41.88	41.88	41.88
NYM@DC	두바이유	20160907	44.11	0.58	44.11	44.11	44.11
NYM@DC	두바이유	20160913	43.57	-1.31	43.57	43.57	43.57
NYM@DC	두바이유	20160916	42.92	-0.36	42.92	42.92	42.92
NYM@DC	두바이유	20160919	43.01	0.09	43.01	43.01	43.01
NYM@DC	두바이유	20160922	43.59	0.26	43.59	43.59	43.59
NYM@DC	두바이유	20160928	43.38	0.24	43.38	43.38	43.38
NYM@DC	두바이유	20161003	48.0	1.2	48.0	48.0	48.0
NYM@DC	두바이유	20161006	49.41	0.46	49.41	49.41	49.41
NYM@DC	두바이유	20161012	49.09	-0.4	49.09	49.09	49.09
NYM@DC	두바이유	20161018	49.06	-0.02	49.06	49.06	49.06
NYM@DC	두바이유	20161021	49.24	0.17	49.24	49.24	49.24
NYM@DC	두바이유	20161024	49.19	-0.05	49.19	49.19	49.19
NYM@DC	두바이유	20161027	49.06	0.11	49.06	49.06	49.06
NYM@DC	두바이유	20161102	43.62	-1.05	43.62	43.62	43.62
NYM@DC	두바이유	20161108	42.97	-0.06	42.97	42.97	42.97
NYM@DC	두바이유	20161111	42.44	-0.6	42.44	42.44	42.44
NYM@DC	두바이유	20161114	42.33	-0.11	42.33	42.33	42.33
NYM@DC	두바이유	20161117	43.3	-0.07	43.3	43.3	43.3
NYM@DC	두바이유	20161123	44.14	-0.05	44.14	44.14	44.14
NYM@DC	두바이유	20161129	43.88	-0.14	43.88	43.88	43.88
NYM@DC	두바이유	20161201	50.85	2.28	50.85	50.85	50.85
NYM@DC	두바이유	20161207	50.35	-0.68	50.35	50.35	50.35
NYM@DC	두바이유	20161213	52.36	0.11	52.36	52.36	52.36
NYM@DC	두바이유	20161216	52.0	0.48	52.0	52.0	52.0
NYM@DC	두바이유	20161219	51.81	-0.19	51.81	51.81	51.81
NYM@DC	두바이유	20161222	51.94	0.25	51.94	51.94	51.94
NYM@DC	두바이유	20161228	52.09		52.09	52.09	52.09
NYM@DC	두바이유	20170105	54.76	0.44	54.76	54.76	54.76
NYM@DC	두바이유	20170111	53.37	1.05	53.37	53.37	53.37
NYM@DC	두바이유	20170117	53.68	-0.03	53.68	53.68	53.68
NYM@DC	두바이유	20170120	53.74	0.43	53.74	53.74	53.74
NYM@DC	두바이유	20170123	53.64	-0.1	53.64	53.64	53.64
NYM@DC	두바이유	20170126	53.8	0.13	53.8	53.8	53.8
NYM@DC	두바이유	20170201	54.43	0.87	54.43	54.43	54.43
NYM@DC	두바이유	20170207	53.89	-0.35	53.89	53.89	53.89
NYM@DC	두바이유	20170210	54.59	0.49	54.59	54.59	54.59
NYM@DC	두바이유	20170213	54.02	-0.57	54.02	54.02	54.02
NYM@DC	두바이유	20170216	54.12	-0.01	54.12	54.12	54.12
NYM@DC	두바이유	20170222	54.27	-0.14	54.27	54.27	54.27
NYM@DC	두바이유	20170228	54.44	0.01	54.44	54.44	54.44
NYM@DC	두바이유	20170303	54.34	0.48	54.34	54.34	54.34
NYM@DC	두바이유	20170306	54.32	-0.02	54.32	54.32	54.32
NYM@DC	두바이유	20170309	51.81	-0.44	51.81	51.81	51.81
NYM@DC	두바이유	20170315	51.38	0.42	51.38	51.38	51.38
NYM@DC	두바이유	20170321	51.09	-0.22	51.09	51.09	51.09
NYM@DC	두바이유	20170324	50.96		50.96	50.96	50.96
NYM@DC	두바이유	20170327	51.0	-0.02	51.0	51.0	51.0
NYM@DC	두바이유	20170330	51.22	0.03	51.22	51.22	51.22
NYM@DC	두바이유	20170405	52.5	0.31	52.5	52.5	52.5
NYM@DC	두바이유	20170411	54.07	0.24	54.07	54.07	54.07
NYM@DC	두바이유	20170417	53.42	-0.31	53.42	53.42	53.42
NYM@DC	두바이유	20170420	52.57	0.08	52.57	52.57	52.57
NYM@DC	두바이유	20170426	52.35	-0.02	52.35	52.35	52.35
NYM@DC	두바이유	20170501	50.69		50.69	50.69	50.69
NYM@DC	두바이유	20170504	47.66	-2.08	47.66	47.66	47.66
NYM@DC	두바이유	20170510	49.16	1.06	49.16	49.16	49.16
NYM@DC	두바이유	20170516	50.03	-0.01	50.03	50.03	50.03
NYM@DC	두바이유	20170519	50.87	0.41	50.87	50.87	50.87
NYM@DC	두바이유	20170522	50.93	0.06	50.93	50.93	50.93
NYM@DC	두바이유	20170525	50.5	-0.47	50.5	50.5	50.5
NYM@DC	두바이유	20170531	50.53	-0.04	50.53	50.53	50.53
NYM@DC	두바이유	20170606	48.75	0.5	48.75	48.75	48.75
NYM@DC	두바이유	20170609	47.38	0.27	47.38	47.38	47.38
NYM@DC	두바이유	20170612	47.47	0.09	47.47	47.47	47.47
NYM@DC	두바이유	20170615	46.59	-0.1	46.59	46.59	46.59
NYM@DC	두바이유	20170621	45.99	-0.32	45.99	45.99	45.99
NYM@DC	두바이유	20170627	46.39	0.15	46.39	46.39	46.39
NYM@DC	두바이유	20170630	46.47	0.01	46.47	46.47	46.47
NYM@DC	두바이유	20170705	46.58	-1.96	46.58	46.58	46.58
NYM@DC	두바이유	20170711	46.43	0.41	46.43	46.43	46.43
NYM@DC	두바이유	20170714	47.22	0.28	47.22	47.22	47.22
NYM@DC	두바이유	20170717	46.98	-0.24	46.98	46.98	46.98
NYM@DC	두바이유	20170720	47.31	-0.14	47.31	47.31	47.31
NYM@DC	두바이유	20170726	47.51	0.1	47.51	47.51	47.51
NYM@DC	두바이유	20170801	50.42	-0.85	50.42	50.42	50.42
NYM@DC	두바이유	20170804	51.09	0.45	51.09	51.09	51.09
NYM@DC	두바이유	20170807	51.0	-0.09	51.0	51.0	51.0
NYM@DC	두바이유	20170810	50.59	-0.07	50.59	50.59	50.59
NYM@DC	두바이유	20170816	49.57	-0.32	49.57	49.57	49.57
NYM@DC	두바이유	20170822	50.13	0.04	50.13	50.13	50.13
NYM@DC	두바이유	20170825	50.29	0.08	50.29	50.29	50.29
NYM@DC	두바이유	20170828	50.23	-0.06	50.23	50.23	50.23
NYM@DC	두바이유	20170831	50.22	0.01	50.22	50.22	50.22
NYM@DC	두바이유	20170906	52.76	0.75	52.76	52.76	52.76
NYM@DC	두바이유	20170912	52.58	0.24	52.58	52.58	52.58
NYM@DC	두바이유	20170915	53.27	0.06	53.27	53.27	53.27
NYM@DC	두바이유	20170918	53.25	-0.02	53.25	53.25	53.25
NYM@DC	두바이유	20170921	53.51		53.51	53.51	53.51
NYM@DC	두바이유	20170927	53.66	-0.1	53.66	53.66	53.66
NYM@DC	두바이유	20171002	54.72	-0.53	54.72	54.72	54.72
NYM@DC	두바이유	20171005	55.21	0.92	55.21	55.21	55.21
NYM@DC	두바이유	20171011	54.83	0.22	54.83	54.83	54.83
NYM@DC	두바이유	20171017	55.367	0.024	55.367	55.367	55.367
NYM@DC	두바이유	20171020	55.272	0.144	55.272	55.272	55.272
NYM@DC	두바이유	20171023	55.143	-0.129	55.143	55.143	55.143
NYM@DC	두바이유	20171026	55.446	0.104	55.446	55.446	55.446
NYM@DC	두바이유	20171101	58.735	-0.294	58.735	58.735	58.735
NYM@DC	두바이유	20171107	61.197	-0.637	61.197	61.197	61.197
NYM@DC	두바이유	20171110	61.3	-0.262	61.3	61.3	61.3
NYM@DC	두바이유	20171113	61.179	-0.121	61.179	61.179	61.179
NYM@DC	두바이유	20171116	60.222	-0.271	60.222	60.222	60.222
NYM@DC	두바이유	20171122	60.778	0.146	60.778	60.778	60.778
NYM@DC	두바이유	20171128	60.804	-0.081	60.804	60.804	60.804
NYM@DC	두바이유	20171206	59.34	-1.213	59.34	59.34	59.34
NYM@DC	두바이유	20171212	60.557	-1.063	60.497	60.497	60.497
NYM@DC	두바이유	20171215	60.696	0.048	60.696	60.696	60.696
NYM@DC	두바이유	20171218	60.801	0.105	60.801	60.801	60.801
NYM@DC	두바이유	20171221	61.302	0.02	61.302	61.302	61.302
NYM@DC	두바이유	20171227	61.518	-0.087	61.518	61.518	61.518
NYM@DC	두바이유	20180104	65.308	0.064	65.308	65.308	65.308
NYM@DC	두바이유	20180110	66.009	0.196	66.009	66.009	66.009
NYM@DC	두바이유	20180116	66.051	-0.311	66.051	66.051	66.051
NYM@DC	두바이유	20180119	65.816	-0.266	65.816	65.816	65.816
NYM@DC	두바이유	20180122	65.968	0.152	65.968	65.968	65.968
NYM@DC	두바이유	20180125	66.263	-0.045	66.263	66.263	66.263
NYM@DC	두바이유	20180131	66.068	0.321	66.068	66.068	66.068
NYM@DC	두바이유	20180206	64.27	-0.724	64.27	64.27	64.27
NYM@DC	두바이유	20180209	61.222	-1.418	61.222	61.222	61.222
NYM@DC	두바이유	20180212	61.163	-0.059	61.163	61.163	61.163
NYM@DC	두바이유	20180215	62.283	0.233	62.283	62.283	62.283
NYM@DC	두바이유	20180221	62.472	0.046	62.472	62.472	62.472
NYM@DC	두바이유	20180227	62.721	-0.03	62.721	62.721	62.721
NYM@DC	두바이유	20180302	60.91	0.52	60.91	60.91	60.91
NYM@DC	두바이유	20180305	61.936	1.026	61.936	61.936	61.936
NYM@DC	두바이유	20180308	60.44	-0.468	60.44	60.44	60.44
NYM@DC	두바이유	20180314	61.364	0.197	61.364	61.364	61.364
NYM@DC	두바이유	20180320	62.272	0.415	62.272	62.272	62.272
NYM@DC	두바이유	20180323	62.837	0.221	62.837	62.837	62.837
NYM@DC	두바이유	20180326	62.766	-0.071	62.766	62.766	62.766
NYM@DC	두바이유	20180329	66.189	0.618	66.189	66.189	66.189
NYM@DC	두바이유	20180404	65.173	0.012	65.173	65.173	65.173
NYM@DC	두바이유	20180410	67.274	1.446	67.274	67.274	67.274
NYM@DC	두바이유	20180413	67.803	0.14	67.803	67.803	67.803
NYM@DC	두바이유	20180416	67.253	-0.55	67.253	67.253	67.253
NYM@DC	두바이유	20180419	68.18	0.025	68.18	68.18	68.18
NYM@DC	두바이유	20180425	68.163	-0.037	68.163	68.163	68.163
NYM@DC	두바이유	20180503	70.709	0.267	70.709	70.709	70.709
NYM@DC	두바이유	20180509	73.371	1.645	73.371	73.371	73.371
NYM@DC	두바이유	20180515	74.042	0.02	74.042	74.042	74.042
NYM@DC	두바이유	20180518	74.448	-0.217	74.448	74.448	74.448
NYM@DC	두바이유	20180521	74.793	0.345	74.793	74.793	74.793
NYM@DC	두바이유	20180524	74.783	-0.2	74.783	74.783	74.783
NYM@DC	두바이유	20180530	74.439	-0.142	74.439	74.439	74.439
NYM@DC	두바이유	20180605	73.377	0.23	73.377	73.377	73.377
NYM@DC	두바이유	20180608	74.296	-0.583	74.296	74.296	74.296
NYM@DC	두바이유	20180611	74.368	0.072	74.368	74.368	74.368
NYM@DC	두바이유	20180614	73.937	-0.525	73.937	73.937	73.937
NYM@DC	두바이유	20180620	73.022	-0.163	73.022	73.022	73.022
NYM@DC	두바이유	20180626	73.445	0.299	73.445	73.445	73.445
NYM@DC	두바이유	20180629	73.592	0.02	73.592	73.592	73.592
NYM@DC	두바이유	20180710	75.73	0.646	75.73	75.73	75.73
NYM@DC	두바이유	20180713	73.82	0.592	73.82	73.82	73.82
NYM@DC	두바이유	20180716	72.006	-1.814	72.006	72.006	72.006
NYM@DC	두바이유	20180719	72.437	-0.28	72.437	72.437	72.437
NYM@DC	두바이유	20180725	73.014	0.193	73.014	73.014	73.014
NYM@DC	두바이유	20180731	72.367	-1.362	72.367	72.367	72.367
NYM@DC	두바이유	20180803	71.892	-0.31	71.892	71.892	71.892
NYM@DC	두바이유	20180806	72.347	0.455	72.347	72.347	72.347
NYM@DC	두바이유	20180809	71.141	-0.15	71.141	71.141	71.141
NYM@DC	두바이유	20180815	70.527	-0.882	70.527	70.527	70.527
NYM@DC	두바이유	20180821	71.375	0.192	71.375	71.375	71.375
NYM@DC	두바이유	20180824	72.39	0.321	72.39	72.39	72.39
NYM@DC	두바이유	20180827	72.451	0.061	72.451	72.451	72.451
NYM@DC	두바이유	20180830	72.511	0.023	72.511	72.511	72.511
NYM@DC	두바이유	20180905	75.528	-0.876	75.528	75.528	75.528
NYM@DC	두바이유	20180911	76.721	1.163	76.721	76.721	76.721
NYM@DC	두바이유	20180914	76.126	-0.09	76.126	76.126	76.126
NYM@DC	두바이유	20180917	76.06	-0.066	76.06	76.06	76.06
NYM@DC	두바이유	20180920	76.435	-0.214	76.435	76.435	76.435
NYM@DC	두바이유	20180926	77.098	-0.042	77.098	77.098	77.098
NYM@DC	두바이유	20181001	82.82	2.129	82.82	82.82	82.82
NYM@DC	두바이유	20181004	82.78	-1.336	82.78	82.78	82.78
NYM@DC	두바이유	20181010	81.846	-1.417	81.846	81.846	81.846
NYM@DC	두바이유	20181016	80.85	0.463	80.85	80.85	80.85
NYM@DC	두바이유	20181019	80.075	0.041	80.075	80.075	80.075
NYM@DC	두바이유	20181022	80.193	0.118	80.193	80.193	80.193
NYM@DC	두바이유	20181025	79.381	0.101	79.381	79.381	79.381
NYM@DC	두바이유	20181031	73.512	-0.878	73.512	73.512	73.512
NYM@DC	두바이유	20181106	70.991	-0.886	70.991	70.991	70.991
NYM@DC	두바이유	20181109	69.82	-0.165	69.82	69.82	69.82
NYM@DC	두바이유	20181112	69.814	-0.006	69.814	69.814	69.814
NYM@DC	두바이유	20181115	67.549	0.29	67.549	67.549	67.549
NYM@DC	두바이유	20181121	66.465	0.403	66.465	66.465	66.465
NYM@DC	두바이유	20181127	65.59	-0.037	65.59	65.59	65.59
NYM@DC	두바이유	20181130	65.561	-0.03	65.561	65.561	65.561
NYM@DC	두바이유	20181205	60.457	-0.588	60.457	60.457	60.457
NYM@DC	두바이유	20181211	59.136	0.126	59.136	59.136	59.136
NYM@DC	두바이유	20181214	59.354	-0.564	59.354	59.354	59.354
NYM@DC	두바이유	20181217	59.141	-0.213	59.141	59.141	59.141
NYM@DC	두바이유	20181220	57.533	-0.674	57.533	57.533	57.533
NYM@DC	두바이유	20181226	57.421	0.495	57.421	57.421	57.421
