itemcode	date	close_val	change_val	open_val	high_val	low_val	itemname	country_name
ITI@FTSEMIB	20150608	22642.29	-205.05	22858.07	22959.41	22642.29	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150611	23172.34	80.85	23017.97	23436.02	23001.82	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150617	22225.06	-158.42	22408.84	22565.64	22210.93	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150623	23567.25	81.3	23607.87	23731.87	23520.57	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150626	23800.47	157.85	23517.64	23849.64	23405.14	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150629	22569.95	-1230.52	23337.32	23400.38	22569.95	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150701	22943.64	482.93	22623.40	23127.42	22568.26	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150707	20958.48	-642.24	21732.67	21858.91	20958.48	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150710	22937.40	668.89	22626.33	22948.77	22554.77	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150713	23167.04	229.64	23099.65	23340.11	22870.66	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150716	23783.14	390.39	23516.66	23784.54	23484.83	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150722	23681.11	-31.79	23585.94	23802.60	23536.15	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150728	23328.02	518.72	22979.54	23328.02	22951.01	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150731	23538.03	141.94	23459.38	23538.03	23293.35	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150803	23714.38	176.35	23553.15	23748.68	23478.05	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150806	23811.09	-100.72	23852.49	23970.56	23804.98	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150812	22997.55	-700.94	23530.52	23533.01	22923.11	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150818	23389.72	-18.27	23334.75	23495.41	23259.17	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150821	21746.17	-632.48	22002.39	22379.62	21746.17	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150824	20450.43	-1295.74	20992.90	21349.59	20158.22	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150827	22201.24	727.43	21943.04	22263.44	21768.24	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150902	21612.00	160.63	21566.39	21827.59	21429.98	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150908	21941.31	318.97	21718.97	22124.99	21710.72	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150911	21762.63	-138.82	22049.88	22063.76	21706.73	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150914	21553.80	-208.83	21815.55	21860.37	21497.11	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150917	22099.53	40.32	22110.78	22129.89	21974.52	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150923	21068.88	37.08	21124.08	21408.60	20947.14	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20150929	20726.75	-32.74	20514.58	20905.12	20476.48	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151001	21142.86	-152.12	21502.67	21551.30	21101.46	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151007	22007.34	-175.31	22218.34	22343.41	22007.34	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151013	22048.49	-42.78	22011.69	22179.72	21747.19	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151016	22337.66	119.97	22358.64	22416.35	22225.73	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151019	22419.68	82.02	22344.50	22532.75	22299.23	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151022	22616.90	444.26	22124.06	22616.90	22103.13	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151028	22686.24	316.32	22489.23	22697.27	22456.18	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151103	22459.45	-22.94	22517.39	22636.24	22165.92	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151106	22529.94	306.24	22220.34	22529.94	22166.83	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151109	22107.30	-422.64	22509.21	22570.52	22107.30	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151112	21859.29	-525.82	22345.46	22367.15	21810.67	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151118	22091.56	-217.83	22197.26	22205.00	22054.51	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151124	21948.14	-346.55	22194.41	22229.12	21840.84	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151127	22575.18	-16.35	22482.88	22707.68	22432.56	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151130	22717.98	142.8	22525.64	22773.09	22505.79	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151202	22551.91	-29.42	22676.41	22730.25	22515.11	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151208	21538.04	-499.13	21991.70	21998.36	21443.61	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151211	21015.29	-394.34	21351.26	21386.23	20924.07	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151214	20506.56	-508.73	21062.45	21186.99	20506.56	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151217	21523.10	312.87	21557.11	21730.23	21480.07	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151223	21456.36	396.23	21230.04	21462.87	21185.36	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20151229	21661.33	292.18	21485.08	21705.71	21481.20	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160106	20422.39	-560.85	20922.29	20930.61	20373.19	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160112	19970.10	213.96	19787.37	20143.69	19713.25	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160115	19195.94	-607.47	19694.71	19770.54	19117.56	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160118	18686.86	-509.08	19198.08	19360.60	18637.60	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160121	18723.22	755.31	18052.47	18750.18	17836.03	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160127	18848.03	-75.8	18983.73	19008.76	18570.65	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160202	17922.45	-563.5	18484.83	18495.74	17866.96	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160205	17250.26	-375.78	17557.31	17834.54	17231.91	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160208	16441.20	-809.06	17458.20	17467.20	16387.88	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160211	15773.00	-941.14	16477.70	16477.70	15773.00	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160217	17377.89	420.05	16984.78	17385.72	16933.19	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160223	17163.46	-341.12	17340.23	17631.37	17163.46	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160226	17483.76	379.22	17299.03	17549.76	17253.34	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160229	17623.07	139.31	17341.74	17642.88	17220.78	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160301	18011.91	388.84	17557.23	18011.91	17533.75	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160304	18278.98	-69.52	18415.36	18449.24	18061.27	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160307	18059.27	-219.71	18195.60	18252.76	17847.14	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160310	18118.23	-90.69	18229.24	19012.19	18113.72	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160316	18731.75	-33.62	18820.79	18943.18	18609.66	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160322	18698.82	1.89	18555.03	18698.82	18286.08	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160331	18116.88	-258.44	18235.35	18300.29	17971.67	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160406	17240.91	131.61	17214.34	17391.84	17035.79	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160412	17444.80	-277.86	17741.86	17860.93	17231.73	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160415	18257.35	-71.74	18282.37	18322.12	18161.17	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160418	18358.25	100.9	17939.06	18411.68	17903.64	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160421	18732.96	74.6	18686.66	18741.72	18531.65	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160427	18750.62	80.21	18708.20	18779.56	18595.05	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160502	18420.22	-180.34	18689.47	18689.47	18271.38	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160505	17923.90	-11.77	18022.13	18215.25	17846.36	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160511	17698.08	-236.64	17914.73	17946.39	17509.60	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160517	17498.88	-238.14	17816.41	18014.22	17373.08	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160520	17812.35	266.79	17674.44	17878.19	17668.13	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160523	17325.08	-487.27	17521.97	17624.77	17272.18	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160526	18216.92	15.53	18118.17	18242.97	18071.81	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160601	17810.85	-214.4	18050.36	18055.64	17745.61	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160607	17975.49	350.49	17689.66	17991.02	17688.58	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160610	17120.16	-643.72	17693.81	17705.68	17106.25	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160613	16621.87	-498.29	16848.69	16933.26	16593.08	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160616	16351.90	-162.07	16262.33	16383.41	16088.15	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160622	17323.27	-107.9	17487.91	17515.07	17267.42	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160628	15601.62	498.04	15288.39	15799.21	15286.86	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160706	15423.79	-356.37	15667.42	15776.76	15293.10	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160712	16721.00	460.36	16277.59	16767.83	16262.84	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160715	16748.59	-48.93	16684.20	16871.96	16600.65	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160718	16762.73	14.14	16763.61	16964.18	16602.02	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160721	16805.40	41.58	16796.13	16884.52	16651.64	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160727	16863.01	166.0	16735.75	16996.21	16722.77	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160802	16098.37	-456.46	16530.12	16553.32	16052.69	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160805	16626.28	389.87	16282.37	16626.28	16272.31	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160808	16743.82	117.54	16701.90	16806.76	16667.21	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160811	16969.69	178.14	16850.81	16969.69	16706.58	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160817	16528.36	-264.6	16845.74	16850.13	16528.36	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160823	16778.05	408.91	16434.01	16789.02	16434.01	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160826	16843.99	133.21	16745.50	16864.64	16574.38	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160829	16655.22	-188.77	16775.11	16856.11	16540.79	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160901	16923.28	-20.1	16989.99	17253.20	16852.84	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160907	17292.84	240.27	17148.35	17323.85	16991.68	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160913	16547.75	-292.53	16935.98	16965.18	16547.75	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160916	16192.16	-403.27	16515.50	16547.76	16180.70	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160919	16399.26	207.1	16261.40	16489.77	16259.91	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160922	16637.69	287.87	16494.66	16730.84	16492.46	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20160928	16222.21	87.5	16182.57	16378.64	16176.38	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161003	16273.95	-127.05	16368.40	16470.09	16210.37	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161006	16491.62	15.04	16518.50	16602.19	16398.14	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161012	16470.28	-3.78	16467.43	16575.07	16419.00	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161018	16966.61	336.27	16725.93	16966.61	16724.33	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161021	17166.76	25.38	17184.05	17188.20	17086.50	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161024	17305.77	139.01	17209.58	17385.95	17208.76	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161027	17426.46	145.72	17309.27	17426.46	17256.68	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161102	16474.52	-423.76	16818.15	16818.15	16474.52	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161108	16817.41	80.66	16746.51	16817.41	16658.55	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161111	16812.37	7.49	16940.40	16972.83	16720.89	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161114	16686.33	-126.04	16962.63	17085.93	16607.57	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161117	16555.31	-4.53	16516.92	16604.75	16348.82	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161123	16532.26	12.37	16563.51	16587.95	16265.36	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161129	16561.86	344.91	16197.78	16561.86	16170.50	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161201	17098.33	167.92	16904.18	17126.60	16803.94	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161207	18130.66	372.86	17951.60	18130.66	17859.55	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161213	18827.61	457.29	18291.20	18827.61	18238.44	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161216	19014.75	19.96	19071.41	19112.58	18935.35	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161219	18968.94	-45.81	18967.05	19084.25	18907.13	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161222	19121.26	-94.33	19201.14	19346.24	19054.07	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20161228	19239.39	-151.44	19398.31	19419.01	19233.40	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170102	19566.53	331.95	19207.77	19579.30	19201.18	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170105	19642.81	16.17	19598.57	19733.48	19561.91	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170111	19486.88	62.69	19430.34	19583.64	19210.26	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170117	19296.16	48.91	19209.46	19366.73	19189.06	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170120	19479.46	-11.5	19550.49	19604.00	19427.91	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170123	19328.41	-151.05	19323.30	19506.75	19263.64	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170126	19439.65	-142.58	19716.93	19785.04	19407.51	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170201	18740.65	149.92	18731.89	18828.35	18650.41	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170207	18662.61	-31.04	18662.47	18797.64	18613.87	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170210	18862.11	-85.33	19014.23	19018.30	18762.11	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170213	19064.64	202.53	18894.99	19115.24	18884.67	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170216	19087.54	31.38	19088.77	19156.65	18939.65	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170222	18884.90	-158.68	19113.21	19147.66	18788.32	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170228	18913.28	-1.02	18972.91	19003.26	18889.61	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170303	19664.45	223.83	19361.75	19676.06	19348.09	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170306	19449.85	-214.6	19564.51	19646.25	19407.95	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170309	19571.24	88.85	19419.42	19636.43	19336.17	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170315	19774.02	236.62	19560.65	19774.02	19539.36	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170321	19918.84	-49.71	20030.39	20253.65	19878.37	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170324	20188.02	20.53	20184.21	20209.18	20079.75	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170327	20124.19	-63.83	20026.59	20124.19	19930.62	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170330	20367.75	90.95	20277.36	20367.75	20217.75	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170405	20253.37	-3.73	20244.10	20401.93	20215.47	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170411	20109.06	-92.99	20104.80	20199.26	19976.47	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170420	19849.44	24.83	19720.59	19925.77	19709.47	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170426	20836.51	30.99	20751.12	20836.51	20643.32	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170504	21169.92	410.61	20818.69	21198.12	20794.13	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170510	21552.81	65.86	21493.46	21566.68	21356.60	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170516	21787.90	83.44	21685.29	21828.77	21645.87	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170519	21567.52	268.26	21399.71	21572.72	21339.67	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170522	21318.58	-248.94	21338.30	21404.12	21242.75	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170525	21291.72	-78.01	21433.58	21448.42	21180.06	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170531	20731.68	-82.8	20852.62	20937.49	20694.45	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170606	20760.01	38.97	20618.37	20777.87	20577.60	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170609	21122.42	80.01	21045.19	21271.49	20948.38	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170612	20910.23	-212.19	21077.46	21161.34	20910.23	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170615	20847.51	-113.04	20928.53	20937.01	20731.58	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170621	21071.91	261.89	20769.17	21093.27	20587.12	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170627	20790.86	-211.09	20966.50	21047.43	20781.68	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170630	20584.23	-120.42	20752.48	20838.06	20537.35	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170705	20939.39	-91.66	20988.34	21084.03	20881.45	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170711	21111.70	-78.97	21217.22	21302.58	21078.17	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170714	21492.29	-29.62	21523.59	21561.48	21392.76	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170717	21484.84	-7.45	21504.72	21571.43	21449.18	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170720	21438.63	-40.32	21526.92	21592.82	21403.32	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170726	21577.56	120.11	21497.18	21577.56	21452.64	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170801	21612.81	125.9	21543.10	21612.81	21471.09	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170804	21935.79	142.07	21774.41	21961.74	21722.40	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170807	22031.17	95.38	21978.01	22035.54	21942.47	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170810	21681.61	-166.76	21836.58	21867.29	21647.07	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170816	21984.85	262.74	21814.40	22012.63	21810.72	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170822	21729.48	-23.32	21857.69	21905.50	21616.89	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170825	21746.50	16.63	21743.86	21852.28	21691.41	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170828	21726.21	-20.29	21688.23	21805.47	21622.74	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170831	21670.02	166.56	21587.54	21767.50	21542.96	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170906	21814.56	76.87	21607.44	21908.31	21596.91	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170912	22233.40	99.29	22195.57	22308.46	22157.31	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170915	22229.49	-51.65	22302.07	22302.07	22210.02	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170918	22364.74	135.25	22285.56	22390.96	22274.33	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170921	22491.73	136.15	22410.11	22529.86	22399.58	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20170927	22622.19	191.54	22472.64	22650.00	22464.87	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171002	22811.19	114.87	22714.12	22811.19	22660.23	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171005	22566.03	109.65	22422.00	22613.96	22386.80	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171011	22552.21	216.3	22407.03	22555.39	22314.49	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171017	22337.78	-90.53	22460.40	22477.14	22304.64	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171020	22346.85	213.64	22190.97	22362.23	22165.70	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171023	22379.16	32.31	22377.89	22441.39	22275.02	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171026	22807.42	361.03	22473.64	22838.50	22434.71	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171101	22991.99	198.3	22909.89	23061.12	22891.04	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171107	22962.59	-40.26	23064.26	23133.42	22962.59	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171110	22560.79	-80.52	22694.90	22736.18	22534.59	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171113	22437.64	-123.15	22578.92	22586.80	22269.49	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171116	22206.60	47.72	22257.83	22281.15	22083.29	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171122	22315.24	-11.2	22358.44	22495.29	22312.26	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171128	22291.77	115.07	22223.27	22301.32	22194.88	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171206	22307.28	-109.03	22235.93	22371.19	22204.99	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171212	22727.32	36.34	22725.33	22767.19	22610.74	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171215	22094.04	-97.7	22080.02	22210.52	21993.88	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171218	22390.53	296.49	22224.73	22403.11	22206.66	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171221	22240.25	130.6	22112.46	22251.07	21999.89	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20171227	22201.27	-7.78	22257.06	22295.18	22121.33	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180104	22512.13	607.57	22012.10	22572.52	22011.59	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180110	23157.42	152.44	22979.12	23172.81	22955.64	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180116	23495.28	-48.27	23537.57	23697.72	23443.46	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180119	23749.22	118.41	23627.80	23866.60	23602.68	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180122	23890.18	140.96	23671.55	23896.47	23629.83	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180125	23719.81	97.19	23616.13	23818.28	23600.06	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180131	23507.06	26.14	23504.60	23602.10	23419.87	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180206	22347.01	-474.62	22002.92	22649.40	21982.17	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180209	22166.75	-299.85	22339.40	22569.62	22041.82	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180212	22336.78	170.03	22389.16	22512.94	22230.95	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180215	22495.64	61.89	22536.68	22736.26	22393.48	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180221	22653.01	-20.55	22615.00	22691.70	22449.26	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180227	22724.46	18.25	22755.62	22853.28	22639.14	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180302	21912.14	-536.24	22283.94	22298.71	21832.93	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180305	21819.91	-92.23	21468.88	21826.74	21460.46	이탈리아 FTSE MIB	이탈리아
ITI@FTSEMIB	20180308	22731.10	257.63	22514.93	22791.79	22417.47	이탈리아 FTSE MIB	이탈리아
